8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1457;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1456;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1456;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1456;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1456;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1456;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1455;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1455;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1455;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1455;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1455;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;54;1454;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;54;1454;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-737;53;1454;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-737;53;1454;|;-73;5;145
8/5/23 5:07 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-720;59;929;|;-72;5;92
8/5/23 5:07 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-721;62;928;|;-72;6;92
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-734;53;1454;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-734;53;1454;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-734;54;1455;|;-73;5;145
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-734;54;1455;|;-73;5;145
8/5/23 5:07 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-734;53;1455;|;-73;5;145
8/5/23 5:07 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-721;60;929;|;-72;6;92
8/5/23 5:07 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-734;53;1455;|;-73;5;145
